 BubbleSort threads: 1, Time: 67439743us; BubbleSort threads: 8, Time: 49207376us; BubbleSort threads: 8, Time: 48677545us;
1499;14619;17856;
1500;14623;17856;
1501;14635;17856;
1502;14670;17856;
1503;14686;17856;
1504;14690;17876;
1505;14690;17876;
1506;14693;17876;
1507;14710;17876;
1508;14718;17889;
1509;14720;17889;
1510;14733;17890;
1511;14746;17891;
1512;14766;17904;
1513;14768;17907;
1514;14768;17907;
1515;14768;17907;
1516;14768;17907;
1517;14768;17909;
1518;14777;17909;
1519;14783;17946;
1520;14801;17946;
1521;14807;17954;
1522;14816;17954;
1523;14818;17954;
1524;14818;17954;
1525;14824;17954;
1526;14831;17955;
1527;14842;17967;
1528;14842;17979;
1529;14842;17979;
1530;14844;17996;
1531;14872;18007;
1532;14873;18007;
1533;14873;18037;
1534;14875;18037;
1535;14888;18037;
1536;14904;18037;
1537;14943;18050;
1538;14943;18078;
1539;14951;18106;
1540;14983;18113;
1541;14990;18123;
1542;14990;18123;
1543;15011;18123;
1544;15011;18123;
1545;15011;18146;
1546;15011;18158;
1547;15017;18174;
1548;15018;18176;
1549;15023;18188;
1550;15023;18193;
1551;15023;18198;
1552;15029;18198;
1553;15029;18198;
1554;15040;18198;
1555;15043;18198;
1556;15043;18235;
1557;15046;18235;
1558;15077;18245;
1559;15089;18256;
1560;15089;18256;
1561;15092;18256;
1562;15098;18256;
1563;15098;18256;
1564;15106;18265;
1565;15117;18265;
1566;15117;18287;
1567;15122;18291;
1568;15125;18292;
1569;15125;18292;
1570;15126;18292;
1571;15135;18292;
1572;15138;18292;
1573;15152;18301;
1574;15163;18301;
1575;15163;18315;
1576;15171;18329;
1577;15174;18346;
1578;15174;18351;
1579;15178;18351;
1580;15190;18358;
1581;15194;18358;
1582;15194;18358;
1583;15197;18358;
1584;15223;18358;
1585;15223;18358;
1586;15225;18360;
1587;15225;18360;
1588;15225;18391;
1589;15227;18408;
1590;15280;18408;
1591;15284;18420;
1592;15284;18442;
1593;15284;18442;
1594;15296;18442;
1595;15298;18442;
1596;15303;18462;
1597;15304;18468;
1598;15318;18468;
1599;15331;18468;
1600;15331;18478;
1601;15331;18478;
1602;15331;18478;
1603;15334;18488;
1604;15334;18488;
1605;15334;18510;
1606;15339;18510;
1607;15346;18526;
1608;15346;18533;
1609;15357;18533;
1610;15361;18533;
1611;15361;18533;
1612;15366;18595;
1613;15374;18595;
1614;15377;18595;
1615;15379;18595;
1616;15385;18604;
1617;15412;18611;
1618;15413;18611;
1619;15435;18611;
1620;15435;18611;
1621;15455;18612;
1622;15455;18612;
1623;15455;18612;
1624;15455;18612;
1625;15468;18612;
1626;15468;18612;
1627;15475;18619;
1628;15475;18631;
1629;15477;18654;
1630;15477;18657;
1631;15479;18677;
1632;15479;18677;
1633;15479;18681;
1634;15481;18701;
1635;15486;18701;
1636;15496;18703;
1637;15507;18703;
1638;15517;18704;
1639;15517;18704;
1640;15517;18710;
1641;15534;18732;
1642;15535;18732;
1643;15547;18732;
1644;15557;18737;
1645;15568;18737;
1646;15571;18738;
1647;15578;18743;
1648;15584;18743;
1649;15586;18753;
1650;15586;18753;
1651;15586;18754;
1652;15590;18754;
1653;15590;18777;
1654;15596;18791;
1655;15596;18791;
1656;15596;18791;
1657;15602;18791;
1658;15614;18791;
1659;15627;18797;
1660;15627;18797;
1661;15627;18799;
1662;15628;18799;
1663;15628;18808;
1664;15656;18820;
1665;15658;18829;
1666;15658;18829;
1667;15660;18829;
1668;15662;18829;
1669;15662;18841;
1670;15668;18846;
1671;15676;18846;
1672;15678;18850;
1673;15694;18869;
1674;15700;18879;
1675;15704;18879;
1676;15704;18879;
1677;15730;18883;
1678;15730;18896;
1679;15730;18896;
1680;15730;18896;
1681;15738;18896;
1682;15739;18896;
1683;15739;18904;
1684;15739;18911;
1685;15756;18911;
1686;15756;18911;
1687;15760;18911;
1688;15762;18911;
1689;15769;18912;
1690;15769;18927;
1691;15769;18927;
1692;15769;18934;
1693;15773;18934;
1694;15774;18934;
1695;15776;18934;
1696;15776;18934;
1697;15780;18934;
1698;15819;18936;
1699;15819;18940;
1700;15819;18943;
1701;15820;18943;
1702;15820;18962;
1703;15820;18962;
1704;15825;18962;
1705;15825;18962;
1706;15826;18962;
1707;15826;18963;
1708;15826;18965;
1709;15832;18976;
1710;15846;18989;
1711;15853;18989;
1712;15853;18993;
1713;15860;18993;
1714;15860;18993;
1715;15860;18993;
1716;15867;19002;
1717;15867;19002;
1718;15867;19002;
1719;15867;19002;
1720;15876;19002;
1721;15876;19002;
1722;15885;19002;
1723;15893;19008;
1724;15893;19016;
1725;15893;19016;
1726;15893;19016;
1727;15896;19022;
1728;15898;19022;
1729;15911;19023;
1730;15911;19023;
1731;15926;19029;
1732;15926;19029;
1733;15957;19032;
1734;15957;19032;
1735;15957;19039;
1736;15961;19051;
1737;15961;19052;
1738;15961;19056;
1739;15961;19056;
1740;15970;19056;
1741;15973;19056;
1742;15982;19056;
1743;15987;19065;
1744;15992;19065;
1745;15992;19075;
1746;16011;19075;
1747;16034;19075;
1748;16047;19075;
1749;16049;19082;
1750;16057;19105;
1751;16059;19105;
1752;16073;19122;
1753;16073;19122;
1754;16075;19122;
1755;16075;19122;
1756;16075;19122;
1757;16079;19122;
1758;16087;19122;
1759;16087;19122;
1760;16100;19126;
1761;16100;19126;
1762;16100;19133;
1763;16100;19133;
1764;16101;19151;
1765;16101;19159;
1766;16101;19159;
1767;16112;19159;
1768;16112;19168;
1769;16129;19194;
1770;16140;19194;
1771;16140;19200;
1772;16140;19200;
1773;16140;19201;
1774;16140;19202;
1775;16140;19202;
1776;16152;19209;
1777;16152;19226;
1778;16152;19226;
1779;16160;19234;
1780;16175;19260;
1781;16205;19267;
1782;16205;19267;
1783;16207;19267;
1784;16215;19267;
1785;16225;19267;
1786;16228;19276;
1787;16236;19282;
1788;16254;19316;
1789;16254;19316;
1790;16254;19316;
1791;16281;19316;
1792;16300;19316;
1793;16323;19323;
1794;16336;19323;
1795;16358;19326;
1796;16358;19336;
1797;16358;19351;
1798;16369;19372;
1799;16369;19372;
1800;16392;19378;
1801;16400;19378;
1802;16403;19378;
1803;16403;19378;
1804;16403;19379;
1805;16414;19379;
1806;16433;19379;
1807;16433;19379;
1808;16437;19384;
1809;16440;19384;
1810;16441;19384;
1811;16441;19387;
1812;16441;19387;
1813;16441;19387;
1814;16443;19387;
1815;16454;19387;
1816;16454;19393;
1817;16455;19403;
1818;16469;19403;
1819;16476;19413;
1820;16476;19415;
1821;16485;19415;
1822;16487;19423;
1823;16487;19423;
1824;16488;19424;
1825;16490;19424;
1826;16490;19424;
1827;16490;19425;
1828;16497;19436;
1829;16497;19442;
1830;16497;19475;
1831;16524;19475;
1832;16529;19476;
1833;16529;19480;
1834;16529;19491;
1835;16531;19508;
1836;16531;19511;
1837;16531;19511;
1838;16531;19511;
1839;16537;19520;
1840;16538;19520;
1841;16541;19520;
1842;16546;19520;
1843;16549;19550;
1844;16549;19550;
1845;16549;19550;
1846;16553;19550;
1847;16553;19550;
1848;16561;19553;
1849;16561;19557;
1850;16561;19565;
1851;16561;19567;
1852;16564;19567;
1853;16564;19567;
1854;16564;19567;
1855;16564;19585;
1856;16564;19585;
1857;16567;19590;
1858;16569;19590;
1859;16569;19598;
1860;16574;19598;
1861;16574;19598;
1862;16579;19608;
1863;16591;19608;
1864;16607;19608;
1865;16623;19608;
1866;16624;19608;
1867;16624;19625;
1868;16627;19636;
1869;16642;19636;
1870;16644;19656;
1871;16654;19659;
1872;16661;19667;
1873;16661;19677;
1874;16693;19706;
1875;16706;19730;
1876;16706;19741;
1877;16710;19751;
1878;16710;19751;
1879;16716;19756;
1880;16716;19756;
1881;16716;19756;
1882;16716;19781;
1883;16727;19788;
1884;16727;19788;
1885;16736;19792;
1886;16737;19798;
1887;16737;19800;
1888;16741;19800;
1889;16741;19800;
1890;16741;19810;
1891;16744;19810;
1892;16744;19810;
1893;16744;19823;
1894;16744;19823;
1895;16744;19823;
1896;16744;19872;
1897;16744;19891;
1898;16744;19898;
1899;16744;19898;
1900;16744;19898;
1901;16744;19899;
1902;16744;19899;
1903;16744;19899;
1904;16744;19899;
1905;16752;19902;
1906;16775;19904;
1907;16781;19904;
1908;16794;19914;
1909;16794;19914;
1910;16806;19914;
1911;16806;19914;
1912;16806;19914;
1913;16806;19915;
1914;16807;19927;
1915;16807;19927;
1916;16812;19927;
1917;16819;19927;
1918;16819;19957;
1919;16839;19980;
1920;16839;19980;
1921;16879;19988;
1922;16897;20008;
1923;16897;20010;
1924;16908;20010;
1925;16916;20020;
1926;16916;20020;
1927;16916;20030;
1928;16916;20035;
1929;16924;20035;
1930;16927;20039;
1931;16934;20043;
1932;16960;20043;
1933;16975;20045;
1934;16978;20053;
1935;16978;20057;
1936;16978;20057;
1937;16978;20061;
1938;16992;20065;
1939;17010;20065;
1940;17028;20065;
1941;17031;20080;
1942;17032;20084;
1943;17044;20084;
1944;17054;20089;
1945;17054;20089;
1946;17057;20101;
1947;17057;20101;
1948;17057;20101;
1949;17057;20101;
1950;17060;20103;
1951;17060;20103;
1952;17060;20114;
1953;17060;20122;
1954;17067;20122;
1955;17083;20127;
1956;17088;20127;
1957;17092;20134;
1958;17096;20134;
1959;17102;20134;
1960;17125;20134;
1961;17131;20134;
1962;17133;20134;
1963;17133;20134;
1964;17133;20134;
1965;17133;20134;
1966;17133;20134;
1967;17133;20134;
1968;17133;20134;
1969;17140;20139;
1970;17141;20148;
1971;17141;20148;
1972;17141;20148;
1973;17141;20148;
1974;17149;20148;
1975;17149;20148;
1976;17149;20151;
1977;17151;20155;
1978;17151;20156;
1979;17168;20156;
1980;17169;20156;
1981;17172;20157;
1982;17172;20157;
1983;17172;20157;
1984;17176;20157;
1985;17176;20157;
1986;17182;20159;
1987;17198;20159;
1988;17201;20159;
1989;17201;20159;
1990;17201;20162;
1991;17204;20162;
1992;17204;20162;
1993;17209;20162;
1994;17210;20162;
1995;17212;20165;
1996;17212;20165;
1997;17212;20197;
1998;17212;20197;
1999;17226;20216;
2000;17226;20223;
2001;17226;20223;
2002;17231;20238;
2003;17232;20245;
2004;17238;20245;
2005;17245;20245;
2006;17245;20245;
2007;17245;20254;
2008;17246;20254;
2009;17254;20254;
2010;17254;20254;
2011;17270;20263;
2012;17270;20263;
2013;17270;20263;
2014;17270;20263;
2015;17270;20263;
2016;17283;20263;
2017;17285;20263;
2018;17286;20270;
2019;17287;20278;
2020;17287;20278;
2021;17287;20291;
2022;17287;20291;
2023;17287;20291;
2024;17295;20291;
2025;17295;20291;
2026;17295;20291;
2027;17295;20299;
2028;17295;20299;
2029;17295;20299;
2030;17325;20299;
2031;17325;20299;
2032;17329;20299;
2033;17329;20312;
2034;17329;20313;
2035;17329;20313;
2036;17333;20320;
2037;17353;20320;
2038;17360;20326;
2039;17360;20326;
2040;17360;20333;
2041;17360;20333;
2042;17360;20339;
2043;17369;20342;
2044;17374;20362;
2045;17374;20362;
2046;17382;20362;
2047;17394;20362;
2048;17412;20366;
2049;17412;20366;
2050;17412;20366;
2051;17412;20369;
2052;17412;20369;
2053;17412;20369;
2054;17431;20369;
2055;17431;20369;
2056;17431;20369;
2057;17433;20387;
2058;17436;20387;
2059;17436;20388;
2060;17454;20391;
2061;17454;20395;
2062;17454;20395;
2063;17476;20398;
2064;17478;20398;
2065;17492;20398;
2066;17493;20407;
2067;17504;20407;
2068;17504;20407;
2069;17506;20420;
2070;17510;20420;
2071;17510;20425;
2072;17514;20444;
2073;17519;20444;
2074;17519;20444;
2075;17519;20445;
2076;17522;20446;
2077;17526;20454;
2078;17532;20454;
2079;17545;20454;
2080;17564;20454;
2081;17566;20454;
2082;17566;20454;
2083;17586;20454;
2084;17602;20491;
2085;17604;20494;
2086;17605;20494;
2087;17610;20509;
2088;17610;20514;
2089;17610;20527;
2090;17619;20527;
2091;17620;20529;
2092;17620;20529;
2093;17656;20569;
2094;17656;20577;
2095;17656;20577;
2096;17658;20584;
2097;17658;20592;
2098;17661;20592;
2099;17665;20592;
2100;17669;20597;
2101;17683;20610;
2102;17683;20610;
2103;17697;20613;
2104;17697;20613;
2105;17698;20614;
2106;17698;20614;
2107;17698;20614;
2108;17698;20614;
2109;17718;20622;
2110;17749;20642;
2111;17765;20648;
2112;17765;20648;
2113;17770;20648;
2114;17770;20648;
2115;17785;20670;
2116;17797;20682;
2117;17797;20682;
2118;17797;20682;
2119;17811;20686;
2120;17812;20686;
2121;17812;20686;
2122;17819;20686;
2123;17819;20686;
2124;17838;20686;
2125;17838;20687;
2126;17847;20687;
2127;17852;20687;
2128;17853;20699;
2129;17853;20699;
2130;17853;20714;
2131;17856;20714;
2132;17856;20714;
2133;17857;20717;
2134;17876;20724;
2135;17889;20724;
2136;17889;20724;
2137;17889;20724;
2138;17890;20724;
2139;17890;20724;
2140;17891;20724;
2141;17904;20727;
2142;17904;20728;
2143;17904;20743;
2144;17907;20745;
2145;17907;20811;
2146;17909;20811;
2147;17909;20811;
2148;17946;20822;
2149;17954;20823;
2150;17954;20841;
2151;17954;20845;
2152;17955;20857;
2153;17955;20857;
2154;17970;20863;
2155;17970;20873;
2156;17970;20873;
2157;17974;20873;
2158;17974;20873;
2159;17974;20890;
2160;17974;20890;
2161;17979;20894;
2162;17979;20894;
2163;17979;20894;
2164;17979;20894;
2165;17987;20897;
2166;17996;20897;
2167;17996;20901;
2168;17996;20909;
2169;17998;20910;
2170;17998;20910;
2171;17998;20910;
2172;17998;20910;
2173;18007;20935;
2174;18013;20935;
2175;18026;20935;
2176;18037;20946;
2177;18037;20946;
2178;18050;20949;
2179;18050;20969;
2180;18072;20969;
2181;18078;20969;
2182;18081;20969;
2183;18081;20970;
2184;18081;20970;
2185;18106;20970;
2186;18113;20970;
2187;18113;20984;
2188;18123;20984;
2189;18123;20991;
2190;18123;20991;
2191;18123;20991;
2192;18123;20991;
2193;18146;20991;
2194;18146;21007;
2195;18158;21007;
2196;18174;21029;
2197;18175;21031;
2198;18176;21031;
2199;18176;21031;
2200;18180;21031;
2201;18180;21031;
2202;18188;21031;
2203;18188;21049;
2204;18188;21049;
2205;18193;21050;
2206;18193;21050;
2207;18198;21050;
2208;18204;21051;
2209;18224;21051;
2210;18235;21058;
2211;18245;21059;
2212;18248;21059;
2213;18248;21059;
2214;18256;21059;
2215;18265;21059;
2216;18265;21074;
2217;18268;21074;
2218;18287;21074;
2219;18292;21074;
2220;18292;21076;
2221;18299;21087;
2222;18301;21087;
2223;18301;21087;
2224;18303;21087;
2225;18315;21090;
2226;18317;21090;
2227;18329;21090;
2228;18329;21106;
2229;18331;21108;
2230;18331;21108;
2231;18338;21108;
2232;18338;21113;
2233;18338;21127;
2234;18351;21128;
2235;18358;21138;
2236;18358;21138;
2237;18360;21138;
2238;18360;21138;
2239;18364;21139;
2240;18364;21148;
2241;18368;21158;
2242;18379;21159;
2243;18379;21159;
2244;18391;21164;
2245;18404;21166;
2246;18404;21166;
2247;18408;21166;
2248;18408;21166;
2249;18408;21166;
2250;18420;21167;
2251;18420;21174;
2252;18422;21174;
2253;18422;21176;
2254;18422;21185;
2255;18424;21185;
2256;18442;21185;
2257;18442;21185;
2258;18447;21185;
2259;18462;21185;
2260;18467;21200;
2261;18467;21204;
2262;18467;21204;
2263;18467;21204;
2264;18468;21208;
2265;18468;21208;
2266;18473;21215;
2267;18478;21218;
2268;18499;21218;
2269;18499;21218;
2270;18499;21218;
2271;18499;21218;
2272;18499;21232;
2273;18510;21232;
2274;18510;21243;
2275;18533;21254;
2276;18537;21254;
2277;18537;21254;
2278;18537;21254;
2279;18549;21254;
2280;18549;21256;
2281;18549;21274;
2282;18549;21281;
2283;18560;21281;
2284;18560;21297;
2285;18562;21297;
2286;18562;21297;
2287;18566;21297;
2288;18566;21297;
2289;18595;21297;
2290;18595;21297;
2291;18595;21300;
2292;18595;21300;
2293;18602;21300;
2294;18604;21300;
2295;18611;21308;
2296;18612;21308;
2297;18612;21318;
2298;18612;21321;
2299;18612;21321;
2300;18619;21321;
2301;18619;21321;
2302;18625;21327;
2303;18628;21327;
2304;18628;21327;
2305;18631;21327;
2306;18631;21327;
2307;18631;21327;
2308;18654;21327;
2309;18657;21327;
2310;18657;21327;
2311;18664;21327;
2312;18677;21327;
2313;18677;21327;
2314;18677;21327;
2315;18681;21352;
2316;18681;21352;
2317;18683;21352;
2318;18683;21352;
2319;18701;21358;
2320;18703;21358;
2321;18703;21358;
2322;18703;21364;
2323;18703;21364;
2324;18703;21368;
2325;18703;21368;
2326;18703;21371;
2327;18703;21371;
2328;18703;21376;
2329;18704;21414;
2330;18710;21416;
2331;18732;21416;
2332;18732;21416;
2333;18737;21416;
2334;18738;21421;
2335;18743;21430;
2336;18743;21430;
2337;18753;21433;
2338;18753;21437;
2339;18753;21437;
2340;18754;21437;
2341;18756;21446;
2342;18756;21446;
2343;18756;21446;
2344;18769;21448;
2345;18776;21448;
2346;18776;21448;
2347;18777;21448;
2348;18777;21448;
2349;18786;21448;
2350;18791;21448;
2351;18797;21448;
2352;18799;21454;
2353;18799;21454;
2354;18799;21454;
2355;18808;21466;
2356;18808;21466;
2357;18820;21466;
2358;18828;21466;
2359;18829;21466;
2360;18829;21467;
2361;18836;21476;
2362;18836;21485;
2363;18836;21485;
2364;18837;21504;
2365;18837;21504;
2366;18841;21508;
2367;18841;21511;
2368;18846;21520;
2369;18846;21520;
2370;18850;21520;
2371;18876;21520;
2372;18879;21520;
2373;18896;21520;
2374;18896;21520;
2375;18897;21520;
2376;18897;21520;
2377;18904;21520;
2378;18904;21521;
2379;18904;21535;
2380;18911;21542;
2381;18912;21545;
2382;18912;21547;
2383;18927;21547;
2384;18930;21555;
2385;18934;21555;
2386;18934;21557;
2387;18934;21557;
2388;18934;21563;
2389;18940;21569;
2390;18940;21585;
2391;18943;21585;
2392;18962;21585;
2393;18963;21585;
2394;18965;21586;
2395;18965;21586;
2396;18965;21588;
2397;18971;21596;
2398;18993;21596;
2399;18993;21598;
2400;18993;21598;
2401;18993;21598;
2402;18993;21598;
2403;18993;21598;
2404;18993;21603;
2405;19002;21604;
2406;19002;21604;
2407;19003;21624;
2408;19008;21624;
2409;19008;21630;
2410;19016;21630;
2411;19016;21635;
2412;19016;21635;
2413;19016;21635;
2414;19016;21635;
2415;19022;21644;
2416;19023;21652;
2417;19029;21657;
2418;19030;21683;
2419;19032;21686;
2420;19032;21707;
2421;19032;21707;
2422;19033;21715;
2423;19033;21717;
2424;19039;21717;
2425;19051;21723;
2426;19052;21724;
2427;19056;21724;
2428;19056;21725;
2429;19056;21725;
2430;19065;21725;
2431;19065;21725;
2432;19068;21725;
2433;19075;21725;
2434;19082;21725;
2435;19082;21725;
2436;19082;21732;
2437;19089;21733;
2438;19092;21738;
2439;19098;21738;
2440;19105;21744;
2441;19122;21744;
2442;19122;21744;
2443;19123;21744;
2444;19124;21744;
2445;19126;21756;
2446;19126;21756;
2447;19126;21756;
2448;19126;21756;
2449;19126;21771;
2450;19133;21777;
2451;19147;21777;
2452;19151;21781;
2453;19151;21781;
2454;19151;21781;
2455;19151;21794;
2456;19151;21794;
2457;19151;21801;
2458;19151;21801;
2459;19151;21811;
2460;19151;21811;
2461;19151;21811;
2462;19151;21811;
2463;19151;21828;
2464;19159;21828;
2465;19168;21830;
2466;19168;21834;
2467;19168;21836;
2468;19194;21836;
2469;19194;21836;
2470;19194;21836;
2471;19200;21843;
2472;19200;21843;
2473;19201;21845;
2474;19204;21851;
2475;19207;21884;
2476;19209;21884;
2477;19209;21884;
2478;19209;21884;
2479;19213;21884;
2480;19213;21884;
2481;19213;21902;
2482;19213;21902;
2483;19213;21902;
2484;19213;21907;
2485;19213;21907;
2486;19213;21907;
2487;19223;21907;
2488;19226;21907;
2489;19234;21907;
2490;19234;21909;
2491;19234;21931;
2492;19260;21944;
2493;19260;21944;
2494;19260;21944;
2495;19267;21944;
2496;19276;21944;
2497;19276;21973;
2498;19282;21973;
2499;19287;21977;
2500;19287;21987;
2501;19287;22007;
2502;19287;22012;
2503;19287;22012;
2504;19296;22012;
2505;19311;22012;
2506;19311;22012;
2507;19311;22014;
2508;19311;22016;
2509;19311;22016;
2510;19319;22016;
2511;19319;22016;
2512;19323;22016;
2513;19323;22016;
2514;19323;22024;
2515;19326;22024;
2516;19326;22034;
2517;19332;22055;
2518;19332;22058;
2519;19332;22066;
2520;19336;22067;
2521;19343;22070;
2522;19343;22077;
2523;19343;22077;
2524;19343;22077;
2525;19345;22077;
2526;19350;22083;
2527;19350;22089;
2528;19350;22089;
2529;19350;22089;
2530;19350;22089;
2531;19350;22089;
2532;19358;22089;
2533;19358;22089;
2534;19358;22089;
2535;19372;22089;
2536;19372;22089;
2537;19374;22089;
2538;19374;22089;
2539;19377;22089;
2540;19377;22094;
2541;19377;22094;
2542;19377;22094;
2543;19377;22094;
2544;19377;22094;
2545;19378;22101;
2546;19379;22112;
2547;19384;22112;
2548;19384;22112;
2549;19384;22112;
2550;19387;22112;
2551;19387;22112;
2552;19389;22112;
2553;19393;22112;
2554;19393;22112;
2555;19393;22112;
2556;19396;22118;
2557;19396;22118;
2558;19403;22143;
2559;19403;22152;
2560;19414;22154;
2561;19415;22154;
2562;19415;22154;
2563;19415;22160;
2564;19416;22164;
2565;19416;22171;
2566;19416;22171;
2567;19423;22191;
2568;19423;22198;
2569;19424;22198;
2570;19424;22198;
2571;19424;22199;
2572;19440;22209;
2573;19440;22213;
2574;19440;22213;
2575;19440;22213;
2576;19442;22218;
2577;19442;22218;
2578;19442;22223;
2579;19442;22223;
2580;19442;22223;
2581;19457;22223;
2582;19457;22226;
2583;19468;22226;
2584;19475;22226;
2585;19475;22227;
2586;19476;22227;
2587;19479;22227;
2588;19479;22227;
2589;19479;22227;
2590;19480;22227;
2591;19480;22227;
2592;19480;22229;
2593;19491;22252;
2594;19508;22252;
2595;19509;22252;
2596;19509;22253;
2597;19511;22253;
2598;19520;22265;
2599;19531;22265;
2600;19531;22269;
2601;19550;22275;
2602;19550;22276;
2603;19550;22276;
2604;19550;22296;
2605;19550;22296;
2606;19553;22298;
2607;19553;22298;
2608;19557;22298;
2609;19557;22300;
2610;19557;22300;
2611;19565;22300;
2612;19565;22300;
2613;19567;22305;
2614;19567;22305;
2615;19567;22319;
2616;19585;22319;
2617;19590;22327;
2618;19598;22327;
2619;19608;22372;
2620;19625;22372;
2621;19636;22372;
2622;19636;22380;
2623;19636;22384;
2624;19648;22391;
2625;19656;22391;
2626;19667;22391;
2627;19667;22394;
2628;19670;22397;
2629;19671;22397;
2630;19671;22414;
2631;19677;22414;
2632;19677;22420;
2633;19677;22420;
2634;19677;22420;
2635;19730;22420;
2636;19730;22420;
2637;19730;22421;
2638;19741;22421;
2639;19744;22430;
2640;19751;22430;
2641;19756;22430;
2642;19756;22430;
